year,county,state,production
2013,Goochland County,VA,200
2013,Falls Church city,VA,1358
2013,Norfolk city,VA,6387
2013,Salem city,VA,3000
2013,Staunton city,VA,60
2013,Charlottesville city,VA,625
2013,Albemarle County,VA,23750
2013,Bristol city,VA,20
2013,Franklin County,VA,972
2013,Washington County,VA,925
2013,Oklahoma County,OK,7793
2013,Tulsa County,OK,4662
2013,Cleveland County,OK,1050
2013,Haywood County,NC,158
2013,Wake County,NC,13491
2013,Polk County,NC,250
2013,Buncombe County,NC,842554
2013,Johnston County,NC,50
2013,Mitchell County,NC,100
2013,Pitt County,NC,6500
2013,Forsyth County,NC,27800
2013,New Hanover County,NC,1390
2013,Durham County,NC,2650
2013,Mecklenburg County,NC,3255
2013,Cumberland County,NC,500
2013,Watauga County,NC,20
2013,Lenoir County,NC,6400
2013,Swain County,NC,800
2013,Guilford County,NC,31294
2013,Dare County,NC,1200
2013,Moore County,NC,1430
2013,Transylvania County,NC,240
2013,Henderson County,NC,985000
2013,Surry County,NC,66
2013,Orange County,NC,1850
2013,Currituck County,NC,1200
2013,Douglas County,NE,570
2013,Lancaster County,NE,64206
2013,Platte County,NE,320
2013,Red Willow County,NE,135
2013,Sarpy County,NE,6705
2013,Valley County,NE,50
2013,Buffalo County,NE,1446
2013,DeKalb County,GA,2475
2013,Cobb County,GA,150
2013,Muscogee County,GA,541
2013,Chatham County,GA,2877
2013,Henry County,GA,1400
2013,Fulton County,GA,149186
2013,Clarke County,GA,32647
2013,Bergen County,NJ,405
2013,Monmouth County,NJ,2675
2013,Union County,NJ,900
2013,Somerset County,NJ,5
2013,Camden County,NJ,19205
2013,Essex County,NJ,275
2013,Middlesex County,NJ,1475
2013,Morris County,NJ,5200
2013,Sussex County,NJ,490
2013,Hudson County,NJ,1000
2013,Ocean County,NJ,100
2013,Atlantic County,NJ,743
2013,Tooele County,UT,666
2013,Salt Lake County,UT,86009
2013,Grand County,UT,7300
2013,Carbon County,UT,150
2013,Washington County,UT,434
2013,Bernalillo County,NM,7280
2013,Colfax County,NM,30
2013,Sandoval County,NM,1521
2013,Doa Ana County,NM,963
2013,Santa Fe County,NM,18406
2013,Torrance County,NM,7400
2013,Taos County,NM,1182
2013,San Juan County,NM,1251
2013,Eddy County,NM,175
2013,Cuyahoga County,OH,374812
2013,Licking County,OH,600
2013,Ottawa County,OH,75
2013,Franklin County,OH,10367
2013,Lake County,OH,1546
2013,Williams County,OH,125
2013,Montgomery County,OH,320
2013,Hamilton County,OH,11782
2013,Hancock County,OH,40
2013,Lucas County,OH,2681
2013,Morrow County,OH,200
2013,Washington County,OH,224
2013,Holmes County,OH,140
2013,Gallia County,OH,90
2013,Scioto County,OH,160
2013,Fairfield County,OH,400
2013,Muskingum County,OH,530
2013,Greene County,OH,459
2013,Fayette County,WV,750
2013,Tucker County,WV,3827
2013,Morton County,ND,50
2013,Burleigh County,ND,411
2013,White County,TN,1087
2013,Hamilton County,TN,1375
2013,Williamson County,TN,450
2013,Davidson County,TN,21457
2013,Washington County,TN,525
2013,Shelby County,TN,1204
2013,Rutherford County,TN,1663
2013,Newport County,RI,875
2013,Washington County,RI,3175
2013,Providence County,RI,2620
2013,Lawrence County,SD,1900
2013,Pennington County,SD,928
2013,Minnehaha County,SD,26
2013,Brookings County,SD,98
2013,Hancock County,MS,15700
2013,Guaynabo Municipio,PR,950
2012,Travis County,TX,29992
2012,Bexar County,TX,5227
2012,Galveston County,TX,20
2012,Randall County,TX,800
2012,Harris County,TX,60188
2012,Henderson County,TX,187
2012,Dallas County,TX,2165
2012,Montgomery County,TX,7894
2012,Kendall County,TX,300
2012,Burnet County,TX,200
2012,Collin County,TX,2800
2012,Gillespie County,TX,1000
2012,Comal County,TX,200
2012,Runnels County,TX,40
2012,Brazos County,TX,82
2012,Cameron County,TX,350
2012,Blanco County,TX,43483
2012,Tarrant County,TX,15750
2012,Hood County,TX,150
2012,Lubbock County,TX,1315
2012,Hays County,TX,73
2012,Deschutes County,OR,291540
2012,Multnomah County,OR,48989
2012,Washington County,OR,1658
2012,Malheur County,OR,2200
2012,Hood River County,OR,118864
2012,Clatsop County,OR,7370
2012,Benton County,OR,2662
2012,Lane County,OR,78209
2012,Jackson County,OR,7352
2012,Umatilla County,OR,596
2012,Douglas County,OR,35
2012,Marion County,OR,1500
2012,Yamhill County,OR,1958
2012,Clackamas County,OR,1600
2012,Lincoln County,OR,113209
2012,Wallowa County,OR,5700
2012,Ada County,ID,11288
2012,Canyon County,ID,1375
2012,Teton County,ID,10660
2012,Bonneville County,ID,740
2012,Boundary County,ID,400
2012,Bonner County,ID,5297
2012,Valley County,ID,400
2012,Bannock County,ID,583
2012,Blaine County,ID,935
2012,Kootenai County,ID,150
2012,Twin Falls County,ID,250
2012,San Diego County,CA,312840
2012,San Francisco County,CA,182959
2012,Riverside County,CA,59907
2012,Alameda County,CA,2357
2012,Ventura County,CA,502
2012,Orange County,CA,18286
2012,Mendocino County,CA,91323
2012,Placer County,CA,4075
2012,Sonoma County,CA,326503
2012,Yolo County,CA,400
2012,San Bernardino County,CA,24770
2012,Los Angeles County,CA,132668
2012,Tulare County,CA,770
2012,El Dorado County,CA,1694
2012,Contra Costa County,CA,3918
2012,San Luis Obispo County,CA,120811
2012,Stanislaus County,CA,1382
2012,Humboldt County,CA,23064
2012,Monterey County,CA,2525
2012,Santa Clara County,CA,38029
2012,Butte County,CA,966907
2012,Nevada County,CA,1075
2012,Santa Barbara County,CA,5437
2012,San Joaquin County,CA,2228
2012,Sacramento County,CA,1944
2012,Kern County,CA,2648
2012,Lake County,CA,40
2012,Lassen County,CA,291
2012,Marin County,CA,222
2012,Siskiyou County,CA,1000
2012,Madera County,CA,50
2012,Solano County,CA,700
2012,Santa Cruz County,CA,3473
2012,Fresno County,CA,1300
2012,Calaveras County,CA,2000
2012,Franklin County,VT,15
2012,Washington County,VT,1426
2012,Addison County,VT,100
2012,Chittenden County,VT,2185
2012,Orleans County,VT,1810
2012,Windsor County,VT,123800
2012,Bennington County,VT,140
2012,Lamoille County,VT,3500
2012,Lake County,IN,24923
2012,LaPorte County,IN,1440
2012,St. Joseph County,IN,250
2012,Hamilton County,IN,16795
2012,Dubois County,IN,10
2012,Marion County,IN,34303
2012,Brown County,IN,100
2012,Hendricks County,IN,600
2012,Porter County,IN,700
2012,Dearborn County,IN,750
2012,Tippecanoe County,IN,800
2012,Allen County,IN,2033
2012,Floyd County,IN,1650
2012,Wayne County,IN,80
2012,Johnson County,IN,2500
2012,Bartholomew County,IN,481
2012,Lawrence County,IN,175
2012,Monroe County,IN,10803
2012,King County,WA,149678
2012,Pierce County,WA,3022
2012,Okanogan County,WA,1250
2012,Skagit County,WA,2544
2012,Benton County,WA,2448
2012,Kitsap County,WA,7663
2012,Clallam County,WA,110
2012,Yakima County,WA,2104
2012,Chelan County,WA,2912
2012,Lewis County,WA,1800
2012,Klickitat County,WA,2400
2012,Thurston County,WA,22000
2012,Island County,WA,1121
2012,Snohomish County,WA,7621
2012,Spokane County,WA,420
2012,Kittitas County,WA,5965
2012,San Juan County,WA,75
2012,Whatcom County,WA,1250
2012,Walla Walla County,WA,548
2012,Clark County,WA,639
2012,Stevens County,WA,309
2012,Whitman County,WA,540
2012,Cowlitz County,WA,60
2012,Jefferson County,WA,2500
2012,Ferry County,WA,700
2012,Asotin County,WA,800
2012,Lincoln County,WA,495
2012,Skamania County,WA,1500
2012,Douglas County,KS,800
2012,Sedgwick County,KS,50
2012,Riley County,KS,804
2012,Shawnee County,KS,200
2012,St. Louis city,MO,7000
2012,Franklin County,MO,1345
2012,Jackson County,MO,173793
2012,Boone County,MO,1845
2012,St. Charles County,MO,1440
2012,St. Louis County,MO,11394
2012,Greene County,MO,7273
2012,Cole County,MO,400
2012,Gasconade County,MO,600
2012,District of Columbia,DC,160
2012,Sussex County,DE,172614
2012,New Castle County,DE,3529
2012,Fulton County,GA,113001
2012,DeKalb County,GA,534
2012,Cobb County,GA,150
2012,Muscogee County,GA,425
2012,Chatham County,GA,1778
2012,Henry County,GA,1200
2012,Clarke County,GA,23891
2012,Hillsborough County,FL,17240
2012,Miami-Dade County,FL,787
2012,Broward County,FL,490
2012,Brevard County,FL,250
2012,Palm Beach County,FL,4050
2012,Collier County,FL,205
2012,Duval County,FL,3500
2012,Lake County,FL,375
2012,Orange County,FL,1713
2012,Escambia County,FL,2280
2012,Leon County,FL,150
2012,Pinellas County,FL,400
2012,Sarasota County,FL,252
2012,Alachua County,FL,3800
2012,St. Tammany Parish,LA,151000
2012,Orleans Parish,LA,5850
2012,East Baton Rouge Parish,LA,2500
2012,Warren County,NY,4425
2012,Tompkins County,NY,15870
2012,Seneca County,NY,275
2012,Nassau County,NY,1506
2012,New York County,NY,420
2012,Suffolk County,NY,81145
2012,Otsego County,NY,33992
2012,Kings County,NY,202000
2012,Rensselaer County,NY,5600
2012,Westchester County,NY,14500
2012,Erie County,NY,2913
2012,Greene County,NY,827
2012,Rockland County,NY,750
2012,Saratoga County,NY,10800
2012,Onondaga County,NY,8900
2012,Steuben County,NY,840
2012,Ulster County,NY,6400
2012,Dutchess County,NY,800
2012,Essex County,NY,1232
2012,Yates County,NY,50
2012,Monroe County,NY,5182
2012,Orange County,NY,100
2012,Jefferson County,NY,2193
2012,Schuyler County,NY,353
2012,Queens County,NY,7
2012,Columbia County,NY,25
2012,Chautauqua County,NY,61618
2012,Albany County,NY,200
2012,Chemung County,NY,105
2012,Broome County,NY,300
2012,Jefferson County,KY,2339
2012,Boyle County,KY,100
2012,Fayette County,KY,2438
2012,Aiken County,SC,524
2012,Beaufort County,SC,125
2012,Charleston County,SC,8301
2012,Richland County,SC,625
2012,Horry County,SC,4036
2012,Georgetown County,SC,400
2012,Spartanburg County,SC,6277
2012,Greenville County,SC,12000
2012,Juneau City and Borough,AK,139930
2012,Anchorage Municipality,AK,17173
2012,Sitka City and Borough,AK,450
2012,Haines Borough,AK,312
2012,Kenai Peninsula Borough,AK,4587
2012,Fairbanks North Star Borough,AK,4294
2012,Kodiak Island Borough,AK,828
2012,Skagway Municipality,AK,282
2012,Dane County,WI,21857
2012,Sawyer County,WI,765
2012,Milwaukee County,WI,2430
2012,Wood County,WI,256
2012,Iowa County,WI,4378
2012,Marathon County,WI,1502
2012,Portage County,WI,12240
2012,Sauk County,WI,1435
2012,Manitowoc County,WI,72
2012,St. Croix County,WI,190
2012,Waukesha County,WI,732
2012,Outagamie County,WI,1177
2012,Jackson County,WI,11061
2012,Walworth County,WI,600
2012,Rock County,WI,1000
2012,Eau Claire County,WI,250
2012,Dunn County,WI,700
2012,Green County,WI,126727
2012,Trempealeau County,WI,1204
2012,Winnebago County,WI,250
2012,La Crosse County,WI,1900
2012,Waupaca County,WI,22
2012,Grant County,WI,5700
2012,Kenosha County,WI,100
2012,Marinette County,WI,1497
2012,Oneida County,WI,200
2012,Calumet County,WI,284
2012,Pierce County,WI,2700
2012,Door County,WI,625
2012,Ashland County,WI,1330
2012,Douglas County,WI,403
2012,Brown County,WI,1656
2012,Vilas County,WI,7
2012,Jefferson County,WI,4400
2012,Barron County,WI,400
2012,Washington County,WI,250
2012,Westmoreland County,PA,1150
2012,Luzerne County,PA,250
2012,Monroe County,PA,550
2012,Beaver County,PA,50
2012,Columbia County,PA,550
2012,Erie County,PA,7048
2012,Lycoming County,PA,770
2012,Allegheny County,PA,73168
2012,Philadelphia County,PA,29567
2012,Bucks County,PA,1459
2012,York County,PA,476
2012,Lehigh County,PA,10
2012,Montgomery County,PA,14112
2012,Lancaster County,PA,21039
2012,Blair County,PA,700
2012,Delaware County,PA,3100
2012,Montour County,PA,2692
2012,Cumberland County,PA,250
2012,Franklin County,PA,1500
2012,Snyder County,PA,400
2012,Crawford County,PA,913
2012,Dauphin County,PA,44000
2012,Chester County,PA,279588
2012,Northampton County,PA,13448
2012,Tioga County,PA,246
2012,Cumberland County,ME,218444
2012,Waldo County,ME,2698
2012,Franklin County,ME,45
2012,Androscoggin County,ME,6087
2012,Penobscot County,ME,1554
2012,Somerset County,ME,960
2012,Kennebec County,ME,530
2012,Lincoln County,ME,1083
2012,Honolulu County,HI,1000
2012,Hawaii County,HI,4200
2012,Albany County,WY,850
2012,Sweetwater County,WY,150
2012,Sheridan County,WY,1320
2012,Laramie County,WY,200
2012,Fremont County,WY,654
2012,Teton County,WY,6984
2012,Carbon County,WY,200
2012,Yellowstone County,MT,7249
2012,Wibaux County,MT,771
2012,Missoula County,MT,46378
2012,Ravalli County,MT,2974
2012,Lewis and Clark County,MT,3413
2012,Gallatin County,MT,11303
2012,Lake County,MT,750
2012,Flathead County,MT,4440
2012,Cascade County,MT,6325
2012,McCone County,MT,200
2012,Granite County,MT,350
2012,Silver Bow County,MT,608
2012,Oklahoma County,OK,5708
2012,Tulsa County,OK,3317
2012,Cleveland County,OK,1050
2012,Washtenaw County,MI,7159
2012,Kalamazoo County,MI,11834
2012,Wayne County,MI,89673
2012,Kent County,MI,77411
2012,Ingham County,MI,200
2012,Oakland County,MI,6077
2012,Emmet County,MI,300
2012,Otsego County,MI,625
2012,Marquette County,MI,925
2012,Mecosta County,MI,219
2012,Keweenaw County,MI,141
2012,Cheboygan County,MI,1065
2012,Calhoun County,MI,12255
2012,Macomb County,MI,5049
2012,Eaton County,MI,113
2012,Saginaw County,MI,4200
2012,Berrien County,MI,825
2012,Mason County,MI,362
2012,Houghton County,MI,8139
2012,Grand Traverse County,MI,2863
2012,Midland County,MI,800
2012,Ottawa County,MI,1607
2012,Genesee County,MI,917
2012,Allegan County,MI,4070
2012,Leelanau County,MI,15
2012,Chippewa County,MI,200
2012,Bay County,MI,709
2012,Iosco County,MI,120
2012,Cook County,IL,285765
2012,Rock Island County,IL,1375
2012,Jackson County,IL,700
2012,Champaign County,IL,200
2012,Jo Daviess County,IL,900
2012,Lake County,IL,2669
2012,DuPage County,IL,24425
2012,Winnebago County,IL,350
2012,Boulder County,CO,77535
2012,San Juan County,CO,200
2012,Larimer County,CO,838166
2012,Adams County,CO,400
2012,Denver County,CO,50785
2012,Eagle County,CO,1400
2012,Arapahoe County,CO,52003
2012,Jefferson County,CO,925
2012,El Paso County,CO,13897
2012,Garfield County,CO,1260
2012,La Plata County,CO,27879
2012,Mesa County,CO,2255
2012,Summit County,CO,1800
2012,Montezuma County,CO,686
2012,Gilpin County,CO,200
2012,Chaffee County,CO,1614
2012,Weld County,CO,80
2012,Montrose County,CO,778
2012,Douglas County,CO,530
2012,Ouray County,CO,350
2012,Teller County,CO,100
2012,Alamosa County,CO,677
2012,San Miguel County,CO,1338
2012,Rio Grande County,CO,250
2012,Buncombe County,NC,807648
2012,Haywood County,NC,115
2012,Wake County,NC,10290
2012,Polk County,NC,200
2012,Mitchell County,NC,95
2012,Pitt County,NC,5918
2012,Forsyth County,NC,13791
2012,New Hanover County,NC,1380
2012,Durham County,NC,2363
2012,Mecklenburg County,NC,1650
2012,Cumberland County,NC,500
2012,Watauga County,NC,10
2012,Lenoir County,NC,4900
2012,Swain County,NC,552
2012,Guilford County,NC,24695
2012,Dare County,NC,1050
2012,Moore County,NC,90
2012,Transylvania County,NC,260
2012,Henderson County,NC,966007
2012,Surry County,NC,60
2012,Orange County,NC,1900
2012,Currituck County,NC,1200
2012,Jefferson County,AL,2601
2012,Etowah County,AL,3554
2012,Madison County,AL,720
2012,Tuscaloosa County,AL,30
2012,Montgomery County,AL,149
2012,Hartford County,CT,19644
2012,Fairfield County,CT,374
2012,New Haven County,CT,2933
2012,New London County,CT,2000
2012,Windham County,CT,757
2012,Suffolk County,MA,4443423
2012,Middlesex County,MA,6706
2012,Essex County,MA,27529
2012,Barnstable County,MA,4822
2012,Franklin County,MA,850
2012,Hampshire County,MA,1350
2012,Plymouth County,MA,6500
2012,Dukes County,MA,1300
2012,Worcester County,MA,26751
2012,Berkshire County,MA,450
2012,Johnson County,IA,800
2012,Des Moines County,IA,1375
2012,Boone County,IA,100
2012,Polk County,IA,1915
2012,Page County,IA,80
2012,Scott County,IA,2968
2012,Lee County,IA,55
2012,Iowa County,IA,4258
2012,Dickinson County,IA,350
2012,Black Hawk County,IA,10
2012,Linn County,IA,750
2012,Winneshiek County,IA,1453
2012,Worth County,IA,87
2012,Maricopa County,AZ,53362
2012,Mohave County,AZ,1904
2012,Pima County,AZ,4701
2012,Coconino County,AZ,4811
2012,Yavapai County,AZ,8264
2012,Cochise County,AZ,700
2012,Scott County,MN,500
2012,Ramsey County,MN,114628
2012,Lyon County,MN,2000
2012,St. Louis County,MN,178
2012,Lake County,MN,210
2012,Hennepin County,MN,22936
2012,Olmsted County,MN,7
2012,Washington County,MN,3350
2012,Nicollet County,MN,730
2012,Wabasha County,MN,12
2012,Baltimore County,MD,7907
2012,Worcester County,MD,1000
2012,Talbot County,MD,700
2012,Howard County,MD,700
2012,Wicomico County,MD,5536
2012,Frederick County,MD,125
2012,Calvert County,MD,594
2012,Carroll County,MD,100
2012,Baltimore city,MD,760
2012,Montgomery County,MD,500
2012,Clark County,NV,9810
2012,Washoe County,NV,16784
2012,Elko County,NV,700
2012,Loudoun County,VA,4795
2012,Nelson County,VA,5808
2012,James City County,VA,100
2012,Hanover County,VA,142
2012,Fairfax County,VA,5570
2012,Richmond city,VA,12959
2012,Alexandria city,VA,7450
2012,Portsmouth city,VA,10724
2012,Falls Church city,VA,1387
2012,Norfolk city,VA,1100
2012,Charlottesville city,VA,625
2012,Albemarle County,VA,21000
2012,Bristol city,VA,5
2012,Washington County,VA,625
2012,Montgomery County,TN,875
2012,White County,TN,700
2012,Hamilton County,TN,1325
2012,Williamson County,TN,450
2012,Washington County,TN,500
2012,Davidson County,TN,17420
2012,Rutherford County,TN,73
2012,Salt Lake County,UT,108496
2012,Grand County,UT,5200
2012,Carbon County,UT,150
2012,Bernalillo County,NM,3856
2012,Colfax County,NM,25
2012,Sandoval County,NM,1218
2012,Doa Ana County,NM,954
2012,Santa Fe County,NM,15210
2012,Torrance County,NM,6711
2012,Taos County,NM,525
2012,San Juan County,NM,1251
2012,Eddy County,NM,175
2012,Cuyahoga County,OH,305326
2012,Licking County,OH,228
2012,Franklin County,OH,5050
2012,Lake County,OH,1528
2012,Hamilton County,OH,4920
2012,Lucas County,OH,2146
2012,Morrow County,OH,100
2012,Washington County,OH,500
2012,Scioto County,OH,160
2012,Fairfield County,OH,400
2012,Ottawa County,OH,35
2012,Muskingum County,OH,454
2012,Fayette County,WV,700
2012,Tucker County,WV,2722
2012,Monmouth County,NJ,825
2012,Union County,NJ,850
2012,Somerset County,NJ,20
2012,Camden County,NJ,14955
2012,Middlesex County,NJ,1475
2012,Morris County,NJ,4900
2012,Sussex County,NJ,480
2012,Hudson County,NJ,800
2012,Atlantic County,NJ,780
2012,Newport County,RI,875
2012,Washington County,RI,1375
2012,Providence County,RI,1960
2012,Lawrence County,SD,1563
2012,Pennington County,SD,641
2012,Pulaski County,AR,3535
2012,Washington County,AR,546
2012,Rockingham County,NH,42426
2012,Merrimack County,NH,550
2012,Hillsborough County,NH,1129
2012,Carroll County,NH,7433
2012,Grafton County,NH,5265
2012,Lancaster County,NE,48969
2012,Platte County,NE,550
2012,Douglas County,NE,45
2012,Red Willow County,NE,125
2012,Sarpy County,NE,5542
2012,Buffalo County,NE,1161
2012,Cass County,ND,500
2012,Burleigh County,ND,48
2012,Hancock County,MS,14508
2012,Guaynabo Municipio,PR,950
2011,Travis County,TX,77331
2011,Bexar County,TX,3670
2011,Dallas County,TX,89
2011,Kendall County,TX,300
2011,Burnet County,TX,450
2011,Williamson County,TX,200
2011,Collin County,TX,3000
2011,Gillespie County,TX,975
2011,Tarrant County,TX,12275
